Time,Round,Picture_Number,Location,Zone,Environment,Tide,Lux_200,Lux_0,Sky_Glow,Species_Richness,Mobile_Sp_Abundance,Mobile_Sp_Richness,Sessile_Sp_Abundance,Sessile_Sp_Richness,Algal_Sp_Percent_Cover,Algal_Sp_Richness,Filter_Feeders_%_Sessile,Filter_Feeders_%_Mobile,Photosynthetic,Predators,Grazers,Omnivore,Detritivore,Bare_substrata,Elminus,Saccostrea,Chthamalus,Pyura_stolonifera,Tesseropora,Mytilus_planulatus,Ecklonia_radiata,Galeolaria,Haliclona_permollis,Ralfsia_verrucosa,Gelidiella,Blidingia_minima,C_peli,Ulva_lactuca,Coralina,Grasilaria ,Red_Sea_Lettuce,Oulactis_muscosa,Actinia_tenebrosa,Tenguella_marginalba,Dicathais_orbita,Bembicium_nanum,Elysia_coodgeensis, Turbo_undulata,Austrocochlea_porcata,Bembicium_melanostomum,Nerita_atramentosa,Nodilittorina_unifasciata,Littorina_littorea,Nodilittorina_pyramidalis,Red_Spiral_Snail,Siphonaria_guamensis,Cellana_tramoserica,Siphonaria_diemenensis,Patelloida_mimula,Patelloida_alticostata,Siphonaria_funiculata,Siphonaria_recruit,Patelloida_mufria,Chiton_pelliserpentis,Onchidiidae,Patelloida_saccharina,Patiriella_exigua,Crab,Shrimp,Amphipod
Night,One,900,Balmoral,Outer,Rocky Shore,Low,NA,0.1,17.05,5,2,1,80,1,55,3,80,0,55,0,2,0,0,20,0,0,0,80,0,0,0,0,0,0,0,0,30,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Night,One,880,Balmoral,Outer,Rocky Shore,Mid,NA,0,18.01,6,27,5,65,1,0,0,65,2,0,9,16,0,0,35,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0
Night,One,881,Balmoral,Outer,Rocky Shore,Mid,NA,0,16.76,4,15,4,0,0,0,0,0,2,0,2,11,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0
Night,One,882,Balmoral,Outer,Rocky Shore,Mid,NA,0.1,14.58,5,28,4,15,1,0,0,15,0,0,1,27,0,0,85,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
Night,One,883,Balmoral,Outer,Rocky Shore,Mid,NA,0,17.05,5,31,3,55,1,10,1,55,0,10,4,27,0,0,45,0,55,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,One,884,Balmoral,Outer,Rocky Shore,Mid,NA,0.1,18.01,6,34,5,75,1,0,0,75,1,0,5,28,0,0,25,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0
Night,One,885,Balmoral,Outer,Rocky Shore,Mid,NA,0,16.76,3,39,2,80,1,0,0,80,0,0,8,31,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,One,886,Balmoral,Outer,Rocky Shore,Mid,NA,0,14.58,6,40,4,70,1,15,1,70,0,15,7,33,0,0,30,0,70,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,7,0,0,0,0,29,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Night,One,887,Balmoral,Outer,Rocky Shore,Mid,NA,0.1,17.05,6,43,5,50,1,0,0,50,1,0,0,42,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4,0,0,0,0,0,0
Night,One,888,Balmoral,Outer,Rocky Shore,Mid,NA,0,18.01,6,43,5,85,1,0,0,85,0,0,1,42,0,0,15,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,0,4,0,6,0,0,0,0,6,0,0,0,0,0,0
Night,One,889,Balmoral,Outer,Rocky Shore,Mid,NA,0,16.76,5,24,4,90,1,0,0,90,0,0,0,24,0,0,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,1,0,0,10,0,0,0,0,0,0,0,0,0
Night,One,869,Balmoral,Outer,Rocky Shore,High,NA,0,14.58,3,113,2,5,1,0,0,5,0,0,0,113,0,0,95,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
Night,One,870,Balmoral,Outer,Rocky Shore,High,NA,0.1,17.05,3,96,2,3,1,0,0,3,0,0,0,96,0,0,97,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Night,One,871,Balmoral,Outer,Rocky Shore,High,NA,0.1,18.01,3,138,2,10,1,0,0,10,0,0,0,138,0,0,90,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Night,One,872,Balmoral,Outer,Rocky Shore,High,NA,0.1,16.76,3,130,2,5,1,0,0,5,0,0,0,130,0,0,95,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,One,873,Balmoral,Outer,Rocky Shore,High,NA,0,14.58,4,103,2,25,2,0,0,25,0,0,0,103,0,0,75,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Night,One,874,Balmoral,Outer,Rocky Shore,High,NA,0.1,17.05,6,116,3,12,2,20,1,12,0,20,0,116,0,0,88,7,0,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Night,One,875,Balmoral,Outer,Rocky Shore,High,NA,0.1,18.01,5,121,3,10,2,0,0,10,0,0,0,121,0,0,90,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
Night,One,876,Balmoral,Outer,Rocky Shore,High,NA,0.1,16.76,5,16,2,25,2,15,1,25,0,15,0,16,0,0,75,15,0,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Night,One,877,Balmoral,Outer,Rocky Shore,High,NA,0,17.05,4,7,2,50,2,0,0,50,0,0,0,7,0,0,50,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,One,878,Balmoral,Outer,Rocky Shore,High,NA,0.1,18.01,3,136,1,20,2,0,0,20,0,0,0,136,0,0,80,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,One,420,Berry Island R,Inner ,Rocky Shore,Mid,36,NA,NA,5,34,2,85,1,20,2,85,0,20,0,34,0,0,15,0,85,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
Day,One,421,Berry Island R,Inner ,Rocky Shore,Mid,38,NA,NA,5,28,3,80,1,20,1,80,0,20,0,28,0,0,20,0,80,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
Day,One,422,Berry Island R,Inner ,Rocky Shore,Mid,41,NA,NA,6,26,4,70,1,10,1,70,0,10,0,26,0,0,30,0,70,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0
Day,One,423,Berry Island R,Inner ,Rocky Shore,Mid,35,NA,NA,6,36,3,90,1,60,2,90,0,60,1,35,0,0,10,0,90,0,0,0,0,0,0,0,10,0,0,0,0,50,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
Day,One,424,Berry Island R,Inner ,Rocky Shore,Mid,38,NA,NA,4,28,3,95,1,0,0,95,0,0,0,28,0,0,5,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
Day,One,425,Berry Island R,Inner ,Rocky Shore,Mid,58,NA,NA,4,40,3,95,1,0,0,95,0,0,0,40,0,0,5,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
Day,One,426,Berry Island R,Inner ,Rocky Shore,Mid,49,NA,NA,4,22,3,85,1,0,0,85,0,0,0,22,0,0,15,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
Day,One,427,Berry Island R,Inner ,Rocky Shore,Mid,44,NA,NA,7,38,3,80,1,45,3,80,0,45,0,38,0,0,20,0,80,0,0,0,0,0,0,0,10,0,15,0,0,20,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
Day,One,428,Berry Island R,Inner ,Rocky Shore,Mid,68,NA,NA,7,59,4,95,1,60,2,95,0,60,1,58,0,0,5,0,95,0,0,0,0,0,0,0,10,0,0,0,0,50,0,0,0,0,1,0,0,0,0,10,23,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
Day,One,429,Berry Island R,Inner ,Rocky Shore,Mid,33,NA,NA,6,44,3,90,1,60,2,90,0,60,0,44,0,0,10,0,90,0,0,0,0,0,0,0,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
Day,One,410,Berry Island R,Inner ,Rocky Shore,High,36,NA,NA,2,5,1,5,1,0,0,5,0,0,0,5,0,0,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,One,411,Berry Island R,Inner ,Rocky Shore,High,38,NA,NA,2,0,0,20,1,15,1,20,0,15,0,0,0,0,80,20,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,One,412,Berry Island R,Inner ,Rocky Shore,High,41,NA,NA,3,1,1,20,1,10,1,20,0,10,0,1,0,0,80,20,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,One,413,Berry Island R,Inner ,Rocky Shore,High,35,NA,NA,3,0,0,30,1,35,2,30,0,35,0,0,0,0,70,30,0,0,0,0,0,0,0,0,20,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,One,414,Berry Island R,Inner ,Rocky Shore,High,38,NA,NA,3,0,0,30,1,40,2,30,0,40,0,0,0,0,70,30,0,0,0,0,0,0,0,0,25,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,One,415,Berry Island R,Inner ,Rocky Shore,High,58,NA,NA,3,0,0,15,1,55,2,15,0,55,0,0,0,0,85,15,0,0,0,0,0,0,0,0,35,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,One,416,Berry Island R,Inner ,Rocky Shore,High,49,NA,NA,5,7,2,30,2,20,1,30,0,20,0,7,0,0,70,10,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Day,One,417,Berry Island R,Inner ,Rocky Shore,High,44,NA,NA,5,1,1,75,2,65,2,75,0,65,0,1,0,0,25,70,5,0,0,0,0,0,0,0,50,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,One,418,Berry Island R,Inner ,Rocky Shore,High,68,NA,NA,2,0,0,20,1,35,1,20,0,35,0,0,0,0,80,20,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,One,419,Berry Island R,Inner ,Rocky Shore,High,33,NA,NA,2,2,1,25,1,0,0,25,0,0,0,2,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Night,One,465,Berry Island R,Inner ,Rocky Shore,Mid,NA,0,18.1,6,63,3,100,1,10,2,100,0,10,0,63,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,7,27,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
Night,One,466,Berry Island R,Inner ,Rocky Shore,Mid,NA,0,18.14,6,44,3,75,1,20,2,75,0,20,0,44,0,0,25,0,75,0,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
Night,One,467,Berry Island R,Inner ,Rocky Shore,Mid,NA,0,17.93,6,58,3,80,1,25,2,80,0,25,0,58,0,0,20,0,80,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0,33,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
Night,One,468,Berry Island R,Inner ,Rocky Shore,Mid,NA,0.1,17.93,6,55,5,100,1,0,0,100,0,0,0,55,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,20,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0
Night,One,469,Berry Island R,Inner ,Rocky Shore,Mid,NA,0,16.18,5,42,3,90,1,15,1,90,0,15,0,42,0,0,10,0,90,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
Night,One,470,Berry Island R,Inner ,Rocky Shore,Mid,NA,0,16.45,6,76,4,90,1,10,1,90,0,10,0,76,0,0,10,0,90,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,41,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
Night,One,471,Berry Island R,Inner ,Rocky Shore,Mid,NA,0.1,17.17,7,58,4,90,1,10,2,90,0,10,3,55,0,0,10,0,90,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,3,0,0,0,0,10,25,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
Night,One,472,Berry Island R,Inner ,Rocky Shore,Mid,NA,0,16.93,5,37,3,85,1,10,1,85,0,10,0,37,0,0,15,0,85,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
Night,One,473,Berry Island R,Inner ,Rocky Shore,Mid,NA,0,18.1,7,57,4,80,1,10,2,80,0,10,0,57,0,0,20,0,80,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,6,7,20,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
Night,One,474,Berry Island R,Inner ,Rocky Shore,Mid,NA,0,18.14,5,60,3,90,1,10,1,90,0,10,0,60,0,0,10,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,31,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
Night,One,454,Berry Island R,Inner ,Rocky Shore,High,NA,0.2,17.93,4,6,1,15,1,40,2,15,0,40,0,6,0,0,85,15,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,One,455,Berry Island R,Inner ,Rocky Shore,High,NA,0.1,17.93,3,1,1,20,1,35,1,20,0,35,0,1,0,0,80,20,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,One,456,Berry Island R,Inner ,Rocky Shore,High,NA,0.4,16.18,4,2,1,15,1,40,2,15,0,40,0,2,0,0,85,15,0,0,0,0,0,0,0,0,25,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,One,457,Berry Island R,Inner ,Rocky Shore,High,NA,0.1,16.45,3,1,1,10,1,30,1,10,0,30,0,1,0,0,90,10,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,One,458,Berry Island R,Inner ,Rocky Shore,High,NA,0.1,17.17,3,3,1,10,1,10,1,10,0,10,0,3,0,0,90,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,One,459,Berry Island R,Inner ,Rocky Shore,High,NA,0.1,16.93,3,0,0,15,1,30,2,15,0,30,0,0,0,0,85,15,0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,One,460,Berry Island R,Inner ,Rocky Shore,High,NA,0.1,18.1,3,1,1,25,1,5,1,25,0,5,0,0,1,0,75,25,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Night,One,461,Berry Island R,Inner ,Rocky Shore,High,NA,0.3,18.14,4,4,1,5,1,20,2,5,0,20,0,4,0,0,95,5,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,One,462,Berry Island R,Inner ,Rocky Shore,High,NA,0,17.93,4,3,1,5,1,25,2,5,0,25,0,3,0,0,95,0,5,0,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,One,463,Berry Island R,Inner ,Rocky Shore,High,NA,0.4,17.93,2,7,1,70,1,0,0,70,0,0,0,7,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,One,399,Berry Island S,Inner ,Seawall,Mid,40,NA,NA,7,35,4,80,1,55,2,80,0,55,0,35,0,0,20,0,80,0,0,0,0,0,0,0,40,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,21,0,8,0,0,0,0,0,0,0,0,0
Day,One,400,Berry Island S,Inner ,Seawall,Mid,45,NA,NA,9,43,5,35,2,40,2,35,0,40,0,43,0,0,65,10,25,0,0,0,0,0,0,0,25,0,0,15,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,5,0,2,8,0,4,0,0,0,0,0,0,0,0,0
Day,One,401,Berry Island S,Inner ,Seawall,Mid,48,NA,NA,9,54,5,75,2,30,2,75,0,30,2,52,0,0,25,10,65,0,0,0,0,0,0,0,20,0,10,0,0,0,0,0,0,0,2,0,0,0,0,25,10,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0
Day,One,402,Berry Island S,Inner ,Seawall,Mid,50,NA,NA,8,35,5,50,1,50,2,50,0,50,2,33,0,0,50,0,50,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,5,3,12,0,0,0,0,0,0,0,0,0,0,0
Day,One,403,Berry Island S,Inner ,Seawall,Mid,38,NA,NA,8,47,6,85,1,15,1,85,0,15,3,44,0,0,15,0,85,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,22,0,0,0,0,0,0,4,0,2,9,0,7,0,0,0,0,0,0,0,0,0
Day,One,404,Berry Island S,Inner ,Seawall,Mid,126,NA,NA,7,34,4,45,2,30,1,45,0,30,2,32,0,0,55,5,40,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0
Day,One,405,Berry Island S,Inner ,Seawall,Mid,42,NA,NA,7,61,5,75,1,40,1,75,0,40,3,58,0,0,25,0,75,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,28,0,0,0,0,0,0,3,9,0,18,0,0,0,0,0,0,0,0,0,0,0
Day,One,406,Berry Island S,Inner ,Seawall,Mid,570,NA,NA,9,58,5,75,2,60,2,75,0,60,0,58,0,0,25,5,70,0,0,0,0,0,0,0,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,7,0,0,0,15,0,9,0,5,0,0,0,0,0,0,0,0,0
Day,One,407,Berry Island S,Inner ,Seawall,Mid,59,NA,NA,9,50,6,65,1,40,2,65,0,40,3,47,0,0,35,0,65,0,0,0,0,0,0,0,25,0,15,0,0,0,0,0,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,4,0,17,4,3,0,0,0,0,0,0,0,0,0
Day,One,408,Berry Island S,Inner ,Seawall,Mid,56,NA,NA,8,28,5,85,1,85,2,85,0,85,6,22,0,0,15,0,85,0,0,0,0,0,0,0,35,0,50,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,5,6,8,0,0,0,0,0,0,0,0,0,0,0
Day,One,410,Berry Island S,Inner ,Seawall,High,40,NA,NA,4,5,1,5,1,70,2,5,0,70,0,5,0,0,95,5,0,0,0,0,0,0,0,0,40,0,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,One,411,Berry Island S,Inner ,Seawall,High,45,NA,NA,4,0,0,20,1,75,3,20,0,75,0,0,0,0,80,20,0,0,0,0,0,0,0,0,15,0,45,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,One,412,Berry Island S,Inner ,Seawall,High,48,NA,NA,4,1,1,20,1,95,2,20,0,95,0,1,0,0,80,20,0,0,0,0,0,0,0,0,75,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,One,413,Berry Island S,Inner ,Seawall,High,50,NA,NA,3,0,0,30,1,65,2,30,0,65,0,0,0,0,70,30,0,0,0,0,0,0,0,0,40,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,One,414,Berry Island S,Inner ,Seawall,High,38,NA,NA,2,0,0,30,1,75,1,30,0,75,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,One,415,Berry Island S,Inner ,Seawall,High,126,NA,NA,3,0,0,15,1,75,2,15,0,75,0,0,0,0,85,15,0,0,0,0,0,0,0,0,15,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,One,416,Berry Island S,Inner ,Seawall,High,42,NA,NA,6,7,2,30,2,45,2,30,0,45,0,7,0,0,70,10,20,0,0,0,0,0,0,0,20,0,25,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Day,One,417,Berry Island S,Inner ,Seawall,High,570,NA,NA,5,1,1,75,2,55,2,75,0,55,0,1,0,0,25,70,5,0,0,0,0,0,0,0,30,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,One,418,Berry Island S,Inner ,Seawall,High,59,NA,NA,4,0,0,20,1,75,3,20,0,75,0,0,0,0,80,20,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,One,419,Berry Island S,Inner ,Seawall,High,56,NA,NA,4,2,1,25,1,75,2,25,0,75,0,2,0,0,75,25,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Night,One,432,Berry Island S,Inner ,Seawall,High,NA,0.2,NA,6,10,3,75,2,40,1,75,0,40,0,10,0,0,25,70,5,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Night,One,433,Berry Island S,Inner ,Seawall,High,NA,0.1,NA,5,12,3,30,1,75,1,30,0,75,0,11,1,0,70,30,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
